ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate,Year,Month,Month Name,Qtr,YearMonth,Day of Week,Day Name,FinancialMonth,FinancialQuarter,CalculatedSalesAmount,CalculatedProductionCost,Profit,ProductName,CustomerName,Region,Country
231,20131012,20131024,20131019,27643,1,19,6,SO68224,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,49.99,38.4923,11.4977,"Long-Sleeve Logo Jersey, M",Austin  Henderson,Canada,Canada
528,20131006,20131018,20131013,27149,1,6,9,SO67844,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-06,2013-10-18,2013-10-13,2013,10,October,4,2013-Oct,1,Sunday,7,FQ3,4.99,1.8663,3.1237,Mountain Tire Tube,Jeffery M She,Australia,Australia
537,20131006,20131018,20131013,27149,1,6,9,SO67844,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,2013-10-06,2013-10-18,2013-10-13,2013,10,October,4,2013-Oct,1,Sunday,7,FQ3,35,13.09,21.91,HL Mountain Tire,Jeffery M She,Australia,Australia
480,20131006,20131018,20131013,27149,1,6,9,SO67844,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-10-06,2013-10-18,2013-10-13,2013,10,October,4,2013-Oct,1,Sunday,7,FQ3,2.29,0.8565,1.4335,Patch Kit/8 Patches,Jeffery M She,Australia,Australia
529,20131008,20131020,20131015,27151,1,98,10,SO67997,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-10-08,2013-10-20,2013-10-15,2013,10,October,4,2013-Oct,3,Tuesday,7,FQ3,3.99,1.4923,2.4977,Road Tire Tube,Carrie W Moreno,United Kingdom,United Kingdom
480,20131008,20131020,20131015,27151,1,98,10,SO67997,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-10-08,2013-10-20,2013-10-15,2013,10,October,4,2013-Oct,3,Tuesday,7,FQ3,2.29,0.8565,1.4335,Patch Kit/8 Patches,Carrie W Moreno,United Kingdom,United Kingdom
538,20131012,20131024,20131019,29426,1,98,7,SO68232,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,21.49,8.0373,13.4527,LL Road Tire,Neil  Gomez,France,France
529,20131012,20131024,20131019,29426,1,98,7,SO68232,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,3.99,1.4923,2.4977,Road Tire Tube,Neil  Gomez,France,France
538,20131008,20131020,20131015,27160,1,100,8,SO67998,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,2013-10-08,2013-10-20,2013-10-15,2013,10,October,4,2013-Oct,3,Tuesday,7,FQ3,21.49,8.0373,13.4527,LL Road Tire,Brandi  Vazquez,Germany,Germany
480,20131008,20131020,20131015,27160,1,100,8,SO67998,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-10-08,2013-10-20,2013-10-15,2013,10,October,4,2013-Oct,3,Tuesday,7,FQ3,2.29,0.8565,1.4335,Patch Kit/8 Patches,Brandi  Vazquez,Germany,Germany
484,20131008,20131020,20131015,27160,1,100,8,SO67998,3,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,2013-10-08,2013-10-20,2013-10-15,2013,10,October,4,2013-Oct,3,Tuesday,7,FQ3,7.95,2.9733,4.9767,Bike Wash - Dissolver,Brandi  Vazquez,Germany,Germany
571,20131011,20131023,20131018,27170,1,100,7,SO68188,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,742.35,461.4448,280.9052,"Touring-3000 Yellow, 58",Douglas S Sara,France,France
479,20131011,20131023,20131018,27170,1,100,7,SO68188,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,8.99,3.3623,5.6277,Road Bottle Cage,Douglas S Sara,France,France
477,20131011,20131023,20131018,27170,1,100,7,SO68188,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Douglas S Sara,France,France
530,20131007,20131019,20131014,27188,1,100,8,SO67935,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-07,2013-10-19,2013-10-14,2013,10,October,4,2013-Oct,2,Monday,7,FQ3,4.99,1.8663,3.1237,Touring Tire Tube,Claudia C She,Germany,Germany
564,20131012,20131024,20131019,27418,1,100,4,SO68254,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,2384.07,1481.9379,902.1321,"Touring-1000 Yellow, 60",Mya  Coleman,Southwest,United States
217,20131012,20131024,20131019,27418,1,100,4,SO68254,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Black",Mya  Coleman,Southwest,United States
575,20131012,20131024,20131019,27439,1,100,4,SO68255,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,2384.07,1481.9379,902.1321,"Touring-1000 Blue, 54",Chase A Ramirez,Southwest,United States
541,20131012,20131024,20131019,27439,1,100,4,SO68255,2,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,28.99,10.8423,18.1477,Touring Tire,Chase A Ramirez,Southwest,United States
573,20131012,20131024,20131019,27450,1,100,1,SO68256,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,2384.07,1481.9379,902.1321,"Touring-1000 Blue, 46",Abigail I Ross,Northwest,United States
467,20131012,20131024,20131019,27450,2,100,1,SO68256,2,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,24.49,9.1593,15.3307,"Half-Finger Gloves, L",Abigail I Ross,Northwest,United States
217,20131012,20131024,20131019,27450,1,100,1,SO68256,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Black",Abigail I Ross,Northwest,United States
584,20131012,20131024,20131019,28366,1,98,10,SO68264,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,539.99,343.6496,196.3404,"Road-750 Black, 58",Dalton E Rivera,United Kingdom,United Kingdom
479,20131012,20131024,20131019,28366,1,98,10,SO68264,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,8.99,3.3623,5.6277,Road Bottle Cage,Dalton E Rivera,United Kingdom,United Kingdom
477,20131012,20131024,20131019,28366,1,98,10,SO68264,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Dalton E Rivera,United Kingdom,United Kingdom
463,20131012,20131024,20131019,28366,1,98,10,SO68264,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,24.49,9.1593,15.3307,"Half-Finger Gloves, S",Dalton E Rivera,United Kingdom,United Kingdom
575,20131002,20131014,20131009,27250,1,100,1,SO67633,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,2013-10-02,2013-10-14,2013-10-09,2013,10,October,4,2013-Oct,4,Wednesday,7,FQ3,2384.07,1481.9379,902.1321,"Touring-1000 Blue, 54",Virginia E Vance,Northwest,United States
541,20131002,20131014,20131009,27250,1,100,1,SO67633,2,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,2013-10-02,2013-10-14,2013-10-09,2013,10,October,4,2013-Oct,4,Wednesday,7,FQ3,28.99,10.8423,18.1477,Touring Tire,Virginia E Vance,Northwest,United States
530,20131002,20131014,20131009,27250,1,100,1,SO67633,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-02,2013-10-14,2013-10-09,2013,10,October,4,2013-Oct,4,Wednesday,7,FQ3,4.99,1.8663,3.1237,Touring Tire Tube,Virginia E Vance,Northwest,United States
471,20131002,20131014,20131009,27250,1,100,1,SO67633,4,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,,2013-10-02,2013-10-14,2013-10-09,2013,10,October,4,2013-Oct,4,Wednesday,7,FQ3,63.5,23.749,39.751,"Classic Vest, S",Virginia E Vance,Northwest,United States
217,20131002,20131014,20131009,27250,1,100,1,SO67633,5,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-10-02,2013-10-14,2013-10-09,2013,10,October,4,2013-Oct,4,Wednesday,7,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Black",Virginia E Vance,Northwest,United States
225,20131011,20131023,20131018,28610,1,100,1,SO68152,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,8.99,6.9223,2.0677,AWC Logo Cap,Jacqueline  Bailey,Northwest,United States
530,20131011,20131023,20131018,28929,1,6,9,SO68157,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,4.99,1.8663,3.1237,Touring Tire Tube,Marie  Fernandez,Australia,Australia
480,20131011,20131023,20131018,28929,2,6,9,SO68157,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,2.29,0.8565,1.4335,Patch Kit/8 Patches,Marie  Fernandez,Australia,Australia
563,20131001,20131013,20131008,27279,1,100,1,SO67560,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,2013-10-01,2013-10-13,2013-10-08,2013,10,October,4,2013-Oct,3,Tuesday,7,FQ3,2384.07,1481.9379,902.1321,"Touring-1000 Yellow, 54",Katelyn  Brooks,Northwest,United States
217,20131001,20131013,20131008,27279,1,100,1,SO67560,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-10-01,2013-10-13,2013-10-08,2013,10,October,4,2013-Oct,3,Tuesday,7,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Black",Katelyn  Brooks,Northwest,United States
529,20131011,20131023,20131018,29212,1,100,1,SO68164,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,3.99,1.4923,2.4977,Road Tire Tube,Jocelyn  Gonzales,Northwest,United States
539,20131011,20131023,20131018,29212,1,100,1,SO68164,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,24.99,9.3463,15.6437,ML Road Tire,Jocelyn  Gonzales,Northwest,United States
480,20131011,20131023,20131018,29212,1,100,1,SO68164,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,2.29,0.8565,1.4335,Patch Kit/8 Patches,Jocelyn  Gonzales,Northwest,United States
486,20131011,20131023,20131018,29212,1,100,1,SO68164,4,1,1,159,159,0,0,59.466,59.466,159,12.72,3.975,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,159,59.466,99.534,All-Purpose Bike Stand,Jocelyn  Gonzales,Northwest,United States
574,20130930,20131012,20131007,27280,1,100,4,SO67467,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,2013-09-30,2013-10-12,2013-10-07,2013,9,September,3,2013-Sep,2,Monday,6,FQ2,2384.07,1481.9379,902.1321,"Touring-1000 Blue, 50",Naomi S Gutierrez,Southwest,United States
479,20130930,20131012,20131007,27280,1,100,4,SO67467,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-09-30,2013-10-12,2013-10-07,2013,9,September,3,2013-Sep,2,Monday,6,FQ2,8.99,3.3623,5.6277,Road Bottle Cage,Naomi S Gutierrez,Southwest,United States
477,20130930,20131012,20131007,27280,1,100,4,SO67467,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-09-30,2013-10-12,2013-10-07,2013,9,September,3,2013-Sep,2,Monday,6,FQ2,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Naomi S Gutierrez,Southwest,United States
474,20131008,20131020,20131015,27282,1,19,6,SO67990,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,2013-10-08,2013-10-20,2013-10-15,2013,10,October,4,2013-Oct,3,Tuesday,7,FQ3,69.99,26.1763,43.8137,"Women's Mountain Shorts, S",Barry M Perez,Canada,Canada
530,20131011,20131023,20131018,29028,1,100,4,SO68165,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,4.99,1.8663,3.1237,Touring Tire Tube,Samuel  Parker,Southwest,United States
480,20131011,20131023,20131018,29028,2,100,4,SO68165,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,2.29,0.8565,1.4335,Patch Kit/8 Patches,Samuel  Parker,Southwest,United States
530,20131011,20131023,20131018,28361,1,100,1,SO68167,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,4.99,1.8663,3.1237,Touring Tire Tube,Kayla  Wilson,Northwest,United States
225,20131011,20131023,20131018,28361,1,100,1,SO68167,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,8.99,6.9223,2.0677,AWC Logo Cap,Kayla  Wilson,Northwest,United States
538,20131011,20131023,20131018,27655,1,100,4,SO68169,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,21.49,8.0373,13.4527,LL Road Tire,Melinda  Alvarez,Southwest,United States
574,20131004,20131016,20131011,27294,1,100,4,SO67751,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,2013-10-04,2013-10-16,2013-10-11,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,2384.07,1481.9379,902.1321,"Touring-1000 Blue, 50",Ana  Bradley,Southwest,United States
214,20131004,20131016,20131011,27294,1,100,4,SO67751,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-10-04,2013-10-16,2013-10-11,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Red",Ana  Bradley,Southwest,United States
231,20131004,20131016,20131011,27294,1,100,4,SO67751,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,2013-10-04,2013-10-16,2013-10-11,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,49.99,38.4923,11.4977,"Long-Sleeve Logo Jersey, M",Ana  Bradley,Southwest,United States
562,20131007,20131019,20131014,27295,1,100,1,SO67946,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,2013-10-07,2013-10-19,2013-10-14,2013,10,October,4,2013-Oct,2,Monday,7,FQ3,2384.07,1481.9379,902.1321,"Touring-1000 Yellow, 50",Wyatt  Taylor,Northwest,United States
225,20131007,20131019,20131014,27295,1,100,1,SO67946,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-10-07,2013-10-19,2013-10-14,2013,10,October,4,2013-Oct,2,Monday,7,FQ3,8.99,6.9223,2.0677,AWC Logo Cap,Wyatt  Taylor,Northwest,United States
573,20131004,20131016,20131011,27296,1,100,4,SO67750,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,2013-10-04,2013-10-16,2013-10-11,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,2384.07,1481.9379,902.1321,"Touring-1000 Blue, 46",Rodrigo D Ready,Southwest,United States
225,20131004,20131016,20131011,27296,1,100,4,SO67750,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-10-04,2013-10-16,2013-10-11,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,8.99,6.9223,2.0677,AWC Logo Cap,Rodrigo D Ready,Southwest,United States
490,20131004,20131016,20131011,27296,1,100,4,SO67750,3,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,2013-10-04,2013-10-16,2013-10-11,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,53.99,41.5723,12.4177,"Short-Sleeve Classic Jersey, L",Rodrigo D Ready,Southwest,United States
530,20130930,20131012,20131007,27304,1,100,7,SO67447,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-09-30,2013-10-12,2013-10-07,2013,9,September,3,2013-Sep,2,Monday,6,FQ2,4.99,1.8663,3.1237,Touring Tire Tube,Alexandra A Robinson,France,France
225,20130930,20131012,20131007,27304,1,100,7,SO67447,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-09-30,2013-10-12,2013-10-07,2013,9,September,3,2013-Sep,2,Monday,6,FQ2,8.99,6.9223,2.0677,AWC Logo Cap,Alexandra A Robinson,France,France
541,20130930,20131012,20131007,27304,1,100,7,SO67447,3,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,2013-09-30,2013-10-12,2013-10-07,2013,9,September,3,2013-Sep,2,Monday,6,FQ2,28.99,10.8423,18.1477,Touring Tire,Alexandra A Robinson,France,France
541,20131009,20131021,20131016,27312,1,100,8,SO68058,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,2013-10-09,2013-10-21,2013-10-16,2013,10,October,4,2013-Oct,4,Wednesday,7,FQ3,28.99,10.8423,18.1477,Touring Tire,Sandra L Sun,Germany,Germany
530,20131009,20131021,20131016,27312,1,100,8,SO68058,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-09,2013-10-21,2013-10-16,2013,10,October,4,2013-Oct,4,Wednesday,7,FQ3,4.99,1.8663,3.1237,Touring Tire Tube,Sandra L Sun,Germany,Germany
474,20131011,20131023,20131018,29351,1,19,6,SO68180,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,69.99,26.1763,43.8137,"Women's Mountain Shorts, S",Jason A Hall,Canada,Canada
234,20131011,20131023,20131018,29351,1,19,6,SO68180,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,49.99,38.4923,11.4977,"Long-Sleeve Logo Jersey, L",Jason A Hall,Canada,Canada
529,20131011,20131023,20131018,28426,1,98,10,SO68181,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,3.99,1.4923,2.4977,Road Tire Tube,Melvin  Xie,United Kingdom,United Kingdom
538,20131011,20131023,20131018,28426,1,98,10,SO68181,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,21.49,8.0373,13.4527,LL Road Tire,Melvin  Xie,United Kingdom,United Kingdom
222,20131011,20131023,20131018,28426,1,98,10,SO68181,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Blue",Melvin  Xie,United Kingdom,United Kingdom
541,20131011,20131023,20131018,28404,1,100,8,SO68183,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,28.99,10.8423,18.1477,Touring Tire,Whitney  Raman,Germany,Germany
530,20131011,20131023,20131018,28404,1,100,8,SO68183,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,4.99,1.8663,3.1237,Touring Tire Tube,Whitney  Raman,Germany,Germany
477,20131011,20131023,20131018,28404,1,100,8,SO68183,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Whitney  Raman,Germany,Germany
225,20131011,20131023,20131018,28404,1,100,8,SO68183,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,8.99,6.9223,2.0677,AWC Logo Cap,Whitney  Raman,Germany,Germany
479,20131011,20131023,20131018,28404,1,100,8,SO68183,5,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,8.99,3.3623,5.6277,Road Bottle Cage,Whitney  Raman,Germany,Germany
605,20131011,20131023,20131018,28371,1,98,10,SO68196,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-10-11,2013-10-23,2013-10-18,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,539.99,343.6496,196.3404,"Road-750 Black, 48",Mandy  Liang,United Kingdom,United Kingdom
529,20131003,20131015,20131010,27395,1,100,1,SO67657,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-10-03,2013-10-15,2013-10-10,2013,10,October,4,2013-Oct,5,Thursday,7,FQ3,3.99,1.4923,2.4977,Road Tire Tube,Jenny J Lu,Northwest,United States
538,20131003,20131015,20131010,27395,1,100,1,SO67657,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,2013-10-03,2013-10-15,2013-10-10,2013,10,October,4,2013-Oct,5,Thursday,7,FQ3,21.49,8.0373,13.4527,LL Road Tire,Jenny J Lu,Northwest,United States
231,20131003,20131015,20131010,27395,1,100,1,SO67657,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,2013-10-03,2013-10-15,2013-10-10,2013,10,October,4,2013-Oct,5,Thursday,7,FQ3,49.99,38.4923,11.4977,"Long-Sleeve Logo Jersey, M",Jenny J Lu,Northwest,United States
538,20130929,20131011,20131006,27398,1,100,4,SO67359,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,2013-09-29,2013-10-11,2013-10-06,2013,9,September,3,2013-Sep,1,Sunday,6,FQ2,21.49,8.0373,13.4527,LL Road Tire,Alexis L Lee,Southwest,United States
529,20130929,20131011,20131006,27398,1,100,4,SO67359,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-09-29,2013-10-11,2013-10-06,2013,9,September,3,2013-Sep,1,Sunday,6,FQ2,3.99,1.4923,2.4977,Road Tire Tube,Alexis L Lee,Southwest,United States
480,20130929,20131011,20131006,27398,1,100,4,SO67359,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-09-29,2013-10-11,2013-10-06,2013,9,September,3,2013-Sep,1,Sunday,6,FQ2,2.29,0.8565,1.4335,Patch Kit/8 Patches,Alexis L Lee,Southwest,United States
480,20131010,20131022,20131017,28016,1,100,4,SO68105,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-10-10,2013-10-22,2013-10-17,2013,10,October,4,2013-Oct,5,Thursday,7,FQ3,2.29,0.8565,1.4335,Patch Kit/8 Patches,Cody R Sanders,Southwest,United States
538,20131010,20131022,20131017,28050,1,100,4,SO68106,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,2013-10-10,2013-10-22,2013-10-17,2013,10,October,4,2013-Oct,5,Thursday,7,FQ3,21.49,8.0373,13.4527,LL Road Tire,Isaiah J Evans,Southwest,United States
